key1,key2,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute21,attribute22,attribute23,attribute24,attribute25,attribute26,attribute27,attribute28,attribute29,attribute30
LKR,2025-05,0.0045618284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2025-06,0.0045136619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2025-07,0.0053231094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2025-08,0.0053263261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2025-09,0.0047680918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2025-10,0.0048481799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2025-11,0.0045181752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2025-12,0.0052320366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-01,0.0047957736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-02,0.0052350237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-03,0.0052926754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-04,0.0053359906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-05,0.004545351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-06,0.0045873314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-07,0.0044486581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-08,0.0052257889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-09,0.0053396908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-10,0.004957758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-11,0.0051157855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2026-12,0.0053818046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-01,0.0044896225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-02,0.0045812974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-03,0.0048367358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-04,0.0053938758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-05,0.0049060655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-06,0.0052048577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-07,0.0045043475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-08,0.0048476876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-09,0.0052570059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-10,0.0048920932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-11,0.0047877701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2027-12,0.0046960071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKR,2028-01,0.0052215588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-01,0.0043330494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-02,0.0042034362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-03,0.004546064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-04,0.0048762799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-05,0.0050201709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-06,0.0043960643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-07,0.0044970635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-08,0.0044533346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-09,0.0041713823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-10,0.0042432638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-11,0.0041625903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2018-12,0.004937103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-01,0.0042108753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-02,0.0043498447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-03,0.0045171911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-04,0.0043154147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-05,0.0046410214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-06,0.0050511405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-07,0.0045596085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-08,0.0046551525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-09,0.0046609446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-10,0.0042648394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-11,0.0042354711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2019-12,0.0045818278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-01,0.0049878452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-02,0.0046062616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-03,0.0047738079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-04,0.0048431589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-05,0.0043947862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-06,0.0044044225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-07,0.0046653893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-08,0.0044225482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-09,0.0050574991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-10,0.0043468292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-11,0.0043237437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2020-12,0.0044106432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-01,0.0042284138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-02,0.0043766773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-03,0.0043336716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-04,0.0045221259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-05,0.0047213195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-06,0.004614181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-07,0.0049498427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-08,0.0049267209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-09,0.0050453768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-10,0.0049139659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-11,0.0045741793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2021-12,0.0049050803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-01,0.0042879454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-02,0.0047464194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-03,0.0047091146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-04,0.0050525615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-05,0.0046164506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-06,0.0050382693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-07,0.0046105768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-08,0.0045925172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-09,0.0047290267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-10,0.0044020499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-11,0.0042508287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2022-12,0.0042261161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-01,0.0046347994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-02,0.0041556827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-03,0.0043940537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-04,0.0042554431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-05,0.0043553453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-06,0.0043764342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-07,0.0048927154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-08,0.0042100799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-09,0.0043345355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-10,0.0046612517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-11,0.0045173076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2023-12,0.0050136303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-01,0.0043752844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-02,0.0048326374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-03,0.0045537418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-04,0.0047660977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-05,0.0047868582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-06,0.0048319896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-07,0.0047063453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-08,0.0042858718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-09,0.0046132417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-10,0.0049662446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-11,0.0043371497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2024-12,0.004472786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-01,0.0043369412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-02,0.0050082658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-03,0.0042589044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-04,0.0045883716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-05,0.0043348799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-06,0.004828815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-07,0.0050394677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-08,0.0042870555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-09,0.004520634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-10,0.0045816889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-11,0.0046709399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2025-12,0.0048497094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-01,0.0044527664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-02,0.0044145507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-03,0.004335481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-04,0.0047884241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-05,0.0049820878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-06,0.0048421005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-07,0.0046940809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-08,0.0042610716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-09,0.0050725946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-10,0.0044543538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-11,0.0046524643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2026-12,0.0045448074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-01,0.0042017019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-02,0.0050331993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-03,0.0047714097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-04,0.0046814904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-05,0.0042929762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-06,0.0044156219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-07,0.0044206029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-08,0.0046833377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-09,0.0046513644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-10,0.0043788653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-11,0.0047810774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRD,2027-12,0.0047110479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-01,0.0583856328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-02,0.0540418541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-03,0.051831306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-04,0.0535865713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-05,0.0538688074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-06,0.0540870029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-07,0.0587369401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-08,0.0586901726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-09,0.0504878649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-10,0.0494907846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-11,0.0519870381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2018-12,0.0495306804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-01,0.0560910067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-02,0.0582576049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-03,0.0570445726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-04,0.050898261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-05,0.0559240869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-06,0.0542701345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-07,0.0588565399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-08,0.0551758366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-09,0.0534498717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-10,0.0561816592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-11,0.0486182148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2019-12,0.0552238647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-01,0.0559296177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-02,0.0588572715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-03,0.0576443124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-04,0.051700402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-05,0.0553193234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-06,0.0584876273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-07,0.0488674596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-08,0.05211684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-09,0.0538823328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-10,0.0547732397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-11,0.0496511716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2020-12,0.0537396301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-01,0.0586530267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-02,0.0539643379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-03,0.0506223572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-04,0.0574735934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-05,0.0536781457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-06,0.0526451294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-07,0.0511634451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-08,0.0570984171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-09,0.0546125481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-10,0.049050982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-11,0.049799433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2021-12,0.0557098944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-01,0.0587331431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-02,0.0574523404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-03,0.0578564708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-04,0.0508237744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-05,0.0562668789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-06,0.0526195694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-07,0.0526644788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-08,0.0539431458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-09,0.052391859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-10,0.0584120581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-11,0.0575386235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2022-12,0.0519091843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-01,0.0553724331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-02,0.0512525923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-03,0.0564878356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-04,0.0536555702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-05,0.0495453463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-06,0.0545953054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-07,0.056718752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-08,0.0533074605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-09,0.0558787958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-10,0.053908812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-11,0.0495188894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2023-12,0.0492681396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-01,0.0491676235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-02,0.0498047205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-03,0.0524808193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-04,0.053872622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-05,0.055728692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-06,0.048995222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-07,0.0549802756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-08,0.048538415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-09,0.0561746813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-10,0.0562810313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-11,0.0570925422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2024-12,0.0501019012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-01,0.0591364134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-02,0.0549871798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-03,0.0499947846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-04,0.0568551572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-05,0.0497439136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-06,0.0519041292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-07,0.0559253704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-08,0.0572018908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-09,0.0517567389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-10,0.0581231761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-11,0.0510334857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2025-12,0.0569936625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-01,0.0490546846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-02,0.0511046823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-03,0.0518764383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-04,0.0563599946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-05,0.0517233526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-06,0.0495001387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-07,0.057292897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-08,0.0489856959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-09,0.056381604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-10,0.0575883162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-11,0.0552081479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-12,0.0562806474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-01,0.0562569719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-02,0.0487377199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-03,0.0562742532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-04,0.0535201024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-05,0.0543571422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-06,0.0489023191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-07,0.0576350692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-08,0.05596319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-09,0.053144327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-10,0.0571546388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-11,0.0575455084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2027-12,0.0503476761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-01,0.6162533427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-02,0.6304229101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-03,0.6667998869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-04,0.5998875946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-05,0.6809927869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-06,0.7150776025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-07,0.6349385589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-08,0.6647329536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-09,0.6046198846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-10,0.6738065364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-11,0.5966878827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2018-12,0.6716710479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-01,0.6835249405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-02,0.7004709334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-03,0.6520805259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-04,0.6683735832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-05,0.6937577475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-06,0.6684303546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-07,0.6215112316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-08,0.7135461828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-09,0.6912516486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-10,0.7171735421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-11,0.6652790525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2019-12,0.6086963144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-01,0.6783237598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-02,0.5937146561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-03,0.6022260831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-04,0.6392901642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-05,0.6855907015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-06,0.6394386466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-07,0.661674558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-08,0.6667659886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-09,0.5943174209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-10,0.7170455703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYD,2020-11,0.7021129873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
